soldDate,playerId,name,country,position,age,heightCm,fromTeam,fromTeamId,toTeam,toTeamId,firstSeen,lastSeen,deadline,lastListPrice,soldPrice,value,salary,confirmedByTransferHistory,source,scanDate,scannedTeamId,scannedTeamName,direction
2024-12-31,1640314,"Karkus, Justyn",POL,Atakujący,31,207,Elopo,130534,Sycylijskie Cytryniaki,130704,,,,,1974511,13583,4074,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,z
2024-12-31,1639907,"Huta, Jeremi",POL,P,30,203,OPOLE,130500,Sycylijskie Cytryniaki,130704,,,,,1412497,21743,6427,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,z
2024-12-31,1623129,"Pannetier, Quincey",FRA,Atakujący,30,185,Mexiteam,129102,GALACTICOS FC,131018,,,,,1014292,12627,3788,1,ClubTransferHistory,2026-06-04 18:29:42,129102,Mexiteam,do
2024-12-31,1684412,"Dmochowski, Fabian",POL,L,27,188,Elopo,130534,Sycylijskie Cytryniaki,130704,,,,,965695,35350,12372,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,z
2024-12-31,1618059,"Bester, Oskar",POL,Ś,33,195,Vernixo,128679,Sokół Szczepanowo,131257,,,,,625636,16577,4804,1,ClubTransferHistory,2026-06-04 18:30:35,128679,Vernixo,do
2024-12-31,1638469,"Bäckman, Glenn",INT,P,35,182,🌳Leśne Ludki🌳,131712,Volania Jeleninhos,131141,,,,,588336,9973,2991,1,ClubTransferHistory,2026-06-04 18:30:38,131141,Volania Jeleninhos,z
2024-12-31,1646078,"Suda, Nikodem",POL,Ś,30,201,Crescendo,129789,Sycylijskie Cytryniaki,130704,,,,,575280,17832,5349,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,z
2024-12-31,1724910,"Martel, Quentin",INT,L,25,189,Essa Bola VC,130308,Rads,131414,,,,,515466,57804,23121,1,ClubTransferHistory,2026-06-04 18:29:08,130308,Essa Bola VC,do
2024-12-31,1636912,"Bastos, Aristides",BRA,Ś,30,207,Crescendo,129789,Funes Voley,130486,,,,,163259,12630,3789,1,ClubTransferHistory,2026-06-04 18:29:14,130486,Funes Voley,z
2024-12-31,1618520,"Leszkowicz, Ziemowit",POL,R,32,193,pONczek Team,130540,WKS Niesięcin,130605,,,,,73500,15925,4777,1,ClubTransferHistory,2026-06-04 18:29:59,130540,pONczek Team,do
2024-12-31,1682043,"Rzepecki, Władysław",POL,Atakujący,26,214,Crescendo,129789,Sergipe Vôlei,130020,,,,,72973,9175,2752,1,ClubTransferHistory,2026-06-04 18:30:11,130020,Sergipe Vôlei,z
2024-12-31,1640494,"Wachulec, Ksawier",POL,Atakujący,30,208,Shtosee volley team,128680,FC Leszczyn,128649,,,,,66490,9721,2916,1,ClubTransferHistory,2026-06-04 18:30:13,128680,Shtosee volley team,do
2024-12-31,1618992,"Trzonkowski, Bogusław",POL,P,33,191,Texas Flamengo,129572,SESI SP VÔLEI,130025,,,,,56200,11285,3376,1,ClubTransferHistory,2026-06-04 18:30:24,129572,Texas Flamengo,do
2024-12-31,1724903,"Mula, Norberto",ITA,Atakujący,26,205,Ściekowianka,128624,Fiorentina Nakło,130905,,,,,18690,12561,3768,1,ClubTransferHistory,2026-06-04 18:30:21,128624,Ściekowianka,do
2024-12-31,1681958,"Kwiatkowski, Kacper",POL,L,27,186,!STAL NYSA,130728,Przebój Wolbrom,130621,,,,,10087,34261,11636,1,ClubTransferHistory,2026-06-04 18:30:00,130621,Przebój Wolbrom,z
2024-12-31,1619128,"Kaziuk, Paweł",POL,Ś,30,199,JednakGramy,128768,Funes Voley,130486,,,,,8764,12329,3698,1,ClubTransferHistory,2026-06-04 18:29:25,128768,JednakGramy,do
2024-12-31,1619923,"Botturi, Patrizio",ITA,R,33,200,VB Wrocław,128712,eŁKSa1908,130836,,,,,7506,12076,3610,1,ClubTransferHistory,2026-06-04 18:29:07,130836,eŁKSa1908,z
2024-12-31,1618448,"Boczula, Igor",POL,R,31,210,VB Wrocław,128712,eŁKSa1908,130836,,,,,6563,9375,2812,1,ClubTransferHistory,2026-06-04 18:29:07,130836,eŁKSa1908,z
2024-12-31,1637776,"Bernesjö, Edmund",INT,Ś,32,217,Chelsea 11,130322,City of Belogradchik,129877,,,,,6221,9762,2928,1,ClubTransferHistory,2026-06-04 18:28:58,129877,City of Belogradchik,z
2024-12-31,1631845,"Botev, Ventzislav",BUL,P,32,196,Hiperativis 🇧🇷,130147,VC Ziębka Team,130503,,,,,6019,9595,2579,1,ClubTransferHistory,2026-06-04 18:30:34,130503,VC Ziębka Team,z
2024-12-31,1724909,"Braksator, Paweł",POL,P,26,191,Atomowe Żurawie,131136,Pogoń Portowcy,131768,,,,,4725,9196,2758,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2024-12-31,1724912,"Gerhold, Tony",GER,P,25,188,Schleifer Füchse,129339,🐀Ratty Rattas🐀,128707,,,,,1020,2886,851,1,ClubTransferHistory,2026-06-04 18:30:10,129339,Schleifer Füchse,do
2024-12-30,1724882,"Leśniak, Krzysztof",POL,R,26,181,ZYX,131059,Arbuzy i Kebaby,130611,,,,,6154512,109054,53516,1,ClubTransferHistory,2026-06-04 18:30:47,131059,ZYX,do
2024-12-30,1724878,"Zawalski, Włodzimierz",POL,Atakujący,26,211,Jang Tim,128677,Acapulco Stalion,128733,,,,,5880475,21946,44104,1,ClubTransferHistory,2026-06-04 18:29:24,128677,Jang Tim,do
2024-12-30,1724894,"de Alcântara, Bruno",INT,Atakujący,25,206,Panathinaikos,130312,UKS BŁYSKAWICA ŁOWICZ,130699,,,,,5123065,25208,8822,1,ClubTransferHistory,2026-06-04 18:29:53,130312,Panathinaikos,do
2024-12-30,1682188,"Piętka, Daniel",POL,L,26,175,Dano Dream Team,130607,Turbo Śpiochy,128578,,,,,4472843,158099,79049,1,ClubTransferHistory,2026-06-04 18:30:27,128578,Turbo Śpiochy,z
2024-12-30,1684258,"Suchan, Patryk",POL,L,27,180,Maxicono RM,128831,OPOLE,130500,,,,,2708062,55149,22059,1,ClubTransferHistory,2026-06-04 18:29:51,130500,OPOLE,z
2024-12-30,1724879,"Bernacki, Paweł",POL,R,26,191,Ale co,128694,Męcikał Swornegacie,131076,,,,,2545798,58073,21909,1,ClubTransferHistory,2026-06-04 18:28:14,128694,Ale co,do
2024-12-30,1620505,"Fumagalli, Francesco",ITA,P,30,209,Spanamenti Volley,128883,Sycylijskie Cytryniaki,130704,,,,,2226109,20097,5954,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,z
2024-12-30,1625625,"Richer, Markus",GER,Atakujący,30,193,Kreisligalegenden,129310,BalutyLDZ,130909,,,,,1531369,13918,4175,1,ClubTransferHistory,2026-06-04 18:29:29,129310,Kreisligalegenden,do
2024-12-30,1686086,"Szymanowski, Jan",POL,R,27,196,Die Freie Stadt Danzig,130661,FKS Poznań,128797,,,,,1329117,35287,12070,1,ClubTransferHistory,2026-06-04 18:29:03,130661,Die Freie Stadt Danzig,do
2024-12-30,1709554,"Piotrowski, Adam",POL,L,27,181,LKS Rotavia Nieporęt,128730,RG Olsztyn,128652,,,,,741113,28858,9764,1,ClubTransferHistory,2026-06-04 18:30:04,128652,RG Olsztyn,z
2024-12-30,1616874,"Ostalski, Szymon",POL,L,32,191,CEFn°2,130286,Gabiroba V.C.,130251,,,,,414485,25228,8829,1,ClubTransferHistory,2026-06-04 18:29:15,130251,Gabiroba V.C.,z
2024-12-30,1724870,"Pereira, Leônidas",INT,L,26,192,HIKERS,130361,Dateo,130465,,,,,274946,56066,21797,1,ClubTransferHistory,2026-06-04 18:29:21,130361,HIKERS,do
2024-12-30,1640102,"Surdy, Mikołaj",POL,Ś,31,195,CAMORRA VC,130516,SESI SP VÔLEI,130025,,,,,92757,19925,5930,1,ClubTransferHistory,2026-06-04 18:30:12,130025,SESI SP VÔLEI,z
2024-12-30,1617766,"Glanc, Mieczysław",POL,Atakujący,32,211,AZT Tytan Czestochowa,128743,Vikings,128756,,,,,69426,11567,3470,1,ClubTransferHistory,2026-06-04 18:30:36,128756,Vikings,z
2024-12-30,1617012,"Stobiecki, Bolesław",POL,P,35,180,AZT Tytan Czestochowa,128743,Vikings,128756,,,,,68929,9309,2679,1,ClubTransferHistory,2026-06-04 18:30:36,128756,Vikings,z
2024-12-30,1649744,"Zorino, Concetto",ITA,R,30,188,Team Master,131320,Pabibu Stars,131318,,,,,67699,5176,1552,1,ClubTransferHistory,2026-06-04 18:29:53,131318,Pabibu Stars,z
2024-12-30,1640018,"Trendak, Miłosz",POL,Ś,30,220,Trefl Gdańsk Pomorze,130509,Jastarnia gorzów,131274,,,,,60000,8904,2671,1,ClubTransferHistory,2026-06-04 18:30:26,130509,Trefl Gdańsk Pomorze,do
2024-12-30,1618821,"Ciołkosz, Krystian",POL,Atakujący,30,198,AZT Tytan Czestochowa,128743,Vikings,128756,,,,,56220,14067,4220,1,ClubTransferHistory,2026-06-04 18:30:36,128756,Vikings,z
2024-12-30,1645655,"Kilanowski, Joachim",POL,P,34,193,Mija na Escada FC,134079,Wściekłe Tygrysy,128782,,,,,48759,8657,2597,1,ClubTransferHistory,2026-06-04 18:30:44,128782,Wściekłe Tygrysy,z
2024-12-30,1649754,"Palpacelli, Claudio",ITA,L,31,190,Team Master,131320,Pabibu Stars,131318,,,,,47913,4001,1200,1,ClubTransferHistory,2026-06-04 18:29:53,131318,Pabibu Stars,z
2024-12-30,1724869,"Grodzki, Zbigniew",POL,Atakujący,26,187,TwentyFive.pl,130518,Aльянс Санкт Петербург,130402,,,,,44252,10780,3234,1,ClubTransferHistory,2026-06-04 18:30:28,130518,TwentyFive.pl,do
2024-12-30,1724881,"Nowicki, Paweł",POL,L,25,188,PGE Skra Poznań,130781,Ukiyo Volley,129847,,,,,13472,92651,40564,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,z
2024-12-30,1625949,"Zaller, Sigmar",GER,Atakujący,32,188,TVM Allstars,129337,Volania Jeleninhos,131141,,,,,8220,9688,2906,1,ClubTransferHistory,2026-06-04 18:30:38,131141,Volania Jeleninhos,z
2024-12-30,1623224,"Salvat, Paul-Alain",FRA,R,30,182,MLNVB,129110,Mija na Escada FC,134079,,,,,7930,14998,4168,1,ClubTransferHistory,2026-06-04 18:29:44,129110,MLNVB,do
2024-12-30,1645073,"Borejszo, Marcel",POL,L,32,193,Spartans Volley,130930,Crespianges,129153,,,,,7788,15158,4547,1,ClubTransferHistory,2026-06-04 18:30:17,130930,Spartans Volley,do
2024-12-30,1645590,"Heliasz, Ziemowit",POL,L,30,177,Galaxia Kwielice,130973,Dano Dream Team,130607,,,,,7289,10905,3123,1,ClubTransferHistory,2026-06-04 18:29:15,130973,Galaxia Kwielice,do
2024-12-30,1617956,"Popielas, Bartłomiej",POL,R,35,186,Volania Jeleninhos,131141,ALIENS VC,130342,,,,,6776,11330,3399,1,ClubTransferHistory,2026-06-04 18:30:38,131141,Volania Jeleninhos,do
2024-12-30,1638366,"Thunberg, Per Gunnar",INT,L,30,194,Carloforte,128957,Los Blancos,131307,,,,,6061,9054,2597,1,ClubTransferHistory,2026-06-04 18:29:36,131307,Los Blancos,z
2024-12-30,1632433,"Kosturkov, Bozhidar",BUL,P,35,185,City of Belogradchik,129877,Hist(e/o)ric,131760,,,,,5675,8760,2628,1,ClubTransferHistory,2026-06-04 18:28:58,129877,City of Belogradchik,do
2024-12-30,1623227,"Fontenas, Yves-René",FRA,P,34,192,MLNVB,129110,GD Fabril,134142,,,,,5388,10733,3095,1,ClubTransferHistory,2026-06-04 18:29:44,129110,MLNVB,do
2024-12-30,1724883,"Wolter, Adrian",POL,R,25,193,Sprzeda Mecz,128663,RKS,128588,,,,,2091,2987,896,1,ClubTransferHistory,2026-06-04 18:30:19,128663,Sprzeda Mecz,do
2024-12-29,1724829,"Ptaszyński, Igor",POL,Ś,26,213,Incognito Volley,128619,Acapulco Stalion,128733,,,,,11156310,46298,83672,1,ClubTransferHistory,2026-06-04 18:29:23,128619,Incognito Volley,do
2024-12-29,1724820,"Misiak, Łukasz",POL,Ś,25,199,Farciarze FC,128734,GiGa GiGanT,129328,,,,,9356891,62154,70177,1,ClubTransferHistory,2026-06-04 18:29:17,129328,GiGa GiGanT,z
2024-12-29,1681839,"Pestana, Hamilton",INT,R,27,207,FitaresVolley,130293,Czarne plamy,128655,,,,,8624844,164363,80467,1,ClubTransferHistory,2026-06-04 18:29:12,130293,FitaresVolley,do
2024-12-29,1724802,"Kopiec, Dawid",POL,Atakujący,25,212,Enea PTPS Piła,128646,Silent Hunter,128846,,,,,7583825,75563,27834,1,ClubTransferHistory,2026-06-04 18:30:14,128846,Silent Hunter,z
2024-12-29,1709292,"Rozwód, Krzysztof",POL,R,27,193,III Piastowskie,130858,GSY,130525,,,,,7175290,58264,23305,1,ClubTransferHistory,2026-06-04 18:29:22,130858,III Piastowskie,do
2024-12-29,1724819,"Bombała, Piotr",POL,R,26,192,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,130934,KKS Kaszubia Kościerzyna,128786,,,,,7121123,106753,53214,1,ClubTransferHistory,2026-06-04 18:30:15,130934,SKUP MŁODYCH TALENTÓW ORZYSZ🏐,do
2024-12-29,1724841,"Różański, Marcin",POL,L,26,176,Sycylijskie Cytryniaki,130704,JTCNW Łódź,131093,,,,,6187341,322390,161195,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,do
2024-12-29,1682077,"Wójcik, Jan",POL,L,26,189,PIAST Strzelce Opolskie,130555,Mexiteam,129102,,,,,6056732,179085,87185,1,ClubTransferHistory,2026-06-04 18:29:42,129102,Mexiteam,z
2024-12-29,1724809,"Stumbov, Kiril",BUL,R,26,200,Ukiyo Volley,129847,LARANJINHAS,130273,,,,,5758339,51905,17425,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,do
2024-12-29,1724817,"Woźniak, Tomasz",POL,P,26,186,Swornica Czarnowąsy,128670,KS Brzeziny,128710,,,,,5519541,61651,23801,1,ClubTransferHistory,2026-06-04 18:30:21,128670,Swornica Czarnowąsy,do
2024-12-29,1709775,"Kubiak, Emil",POL,R,27,205,Siatka Krzemieniewo,128597,PGE Skra Poznań,130781,,,,,4762545,46196,15706,1,ClubTransferHistory,2026-06-04 18:30:13,128597,Siatka Krzemieniewo,do
2024-12-29,1709594,"Bezerra, Renan",BRA,Atakujący,27,189,Ghrum,130784,Juve,131236,,,,,4166102,23130,31246,1,ClubTransferHistory,2026-06-04 18:29:16,130784,Ghrum,do
2024-12-29,1724837,"Laurent, Sébastien",FRA,Atakujący,26,193,Mexiteam,129102,LARANJINHAS,130273,,,,,4062248,46121,15681,1,ClubTransferHistory,2026-06-04 18:29:42,129102,Mexiteam,do
2024-12-29,1631512,"Doganov, Ivaylo",BUL,Ś,33,220,Lucky_Smile,129800,KS Czarnoziem Mława,128685,,,,,3740904,19778,5933,1,ClubTransferHistory,2026-06-04 18:29:36,129800,Lucky_Smile,do
2024-12-29,1684395,"Ivanov, Vladimir",INT,L,26,193,VC Packo,130296,BalutyLDZ,130909,,,,,2885969,34854,12198,1,ClubTransferHistory,2026-06-04 18:30:34,130296,VC Packo,do
2024-12-29,1634149,"Brochado, Victor",BRA,P,31,192,Sergipe Vôlei,130020,Texas Flamengo,129572,,,,,2451018,17319,5195,1,ClubTransferHistory,2026-06-04 18:30:24,129572,Texas Flamengo,z
2024-12-29,1640687,"Kelm, Jaromir",POL,P,31,192,SiatkarskiePodlasie.pl,130565,ZAKSA ŚWINOUJŚCIE,130896,,,,,1861390,13121,13960,1,ClubTransferHistory,2026-06-04 18:30:45,130896,ZAKSA ŚWINOUJŚCIE,z
2024-12-29,1724845,"Chatmon, Nick",INT,Atakujący,26,185,E.V.L.A.,130049,Lubekitchens,129008,,,,,1615388,16784,5035,1,ClubTransferHistory,2026-06-04 18:29:36,129008,Lubekitchens,z
2024-12-29,1682016,"Słodczyk, Ignacy",POL,Ś,26,213,Giulianone Roma,128822,Arbuzy i Kebaby,130611,,,,,1582051,48337,16917,1,ClubTransferHistory,2026-06-04 18:29:17,128822,Giulianone Roma,do
2024-12-29,1631333,"Gerenski, Stefan",BUL,L,31,183,Orzeł Grzędzice,128728,Atom Trefl Sopot,128661,,,,,1538081,33097,11238,1,ClubTransferHistory,2026-06-04 18:28:20,128661,Atom Trefl Sopot,z
2024-12-29,1617338,"Pioś, Wasyl",POL,Ś,33,219,Incognito Volley,128619,SKS Morawin,131218,,,,,1521564,14857,4457,1,ClubTransferHistory,2026-06-04 18:29:23,128619,Incognito Volley,do
2024-12-29,1640349,"Finke, Marek",POL,Atakujący,30,210,TaUrsy,130537,VAKIFBANK SK.,131649,,,,,1375699,11882,3564,1,ClubTransferHistory,2026-06-04 18:30:30,131649,VAKIFBANK SK.,z
2024-12-29,1635244,"Ladeira, Nicolau",BRA,Ś,33,214,UFRRJ Vôlei,130111,VC Ziębka Team,130503,,,,,1281907,12297,3689,1,ClubTransferHistory,2026-06-04 18:30:34,130503,VC Ziębka Team,z
2024-12-29,1724844,"Rossetti, Malaquias",BRA,L,26,185,E.V.L.A.,130049,Piratininga,130038,,,,,1210891,26207,9172,1,ClubTransferHistory,2026-06-04 18:29:57,130038,Piratininga,z
2024-12-29,1684217,"Załęski, Michał",POL,Atakujący,26,192,Giulianone Roma,128822,PRISM Coffee,130800,,,,,1132582,62547,24392,1,ClubTransferHistory,2026-06-04 18:29:59,130800,PRISM Coffee,z
2024-12-29,1724824,"Dobija, Henryk",POL,R,26,183,Hydra VT Gdańsk,128612,Atom Trefl Sopot,128661,,,,,969779,20727,6218,1,ClubTransferHistory,2026-06-04 18:29:22,128612,Hydra VT Gdańsk,do
2024-12-29,1619075,"Demski, Ferdynand",POL,P,30,181,Almenara Vôlei Clube,130018,Ukiyo Volley,129847,,,,,968690,17854,5356,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,z
2024-12-29,1623038,"Miermont, Blondel",FRA,Ś,35,212,VB Wrocław,128712,SCARLET WİTCH,131651,,,,,958004,10805,3241,1,ClubTransferHistory,2026-06-04 18:30:10,131651,SCARLET WİTCH,z
2024-12-29,1724813,"Stanoev, Ivan",BUL,R,27,208,Dunav_Ruse,129806,Azoranka Kraków,131204,,,,,719040,19487,5846,1,ClubTransferHistory,2026-06-04 18:29:05,129806,Dunav_Ruse,do
2024-12-29,1642218,"Staruch, Zygfryd",POL,L,30,186,FFP Virtual Volley,130573,GD Fabril,134142,,,,,700996,24557,7367,1,ClubTransferHistory,2026-06-04 18:29:16,134142,GD Fabril,z
2024-12-29,1620140,"Fontana, Edgardo",ITA,R,34,196,RHCP,129565,SCARLET WİTCH,131651,,,,,619901,11791,3537,1,ClubTransferHistory,2026-06-04 18:30:10,131651,SCARLET WİTCH,z
2024-12-29,1622679,"Excoffier, Pierre-Henri",FRA,Ś,32,219,Praia Clube,130061,ПВК СЛАВИЯ 1913,129791,,,,,603392,15460,4638,1,ClubTransferHistory,2026-06-04 18:29:59,130061,Praia Clube,do
2024-12-29,1685449,"Damasceno, Lúcio",BRA,R,26,210,E.V.L.A.,130049,VC LOKOMOTIV SOFIA,129798,,,,,602026,38648,13132,1,ClubTransferHistory,2026-06-04 18:30:33,129798,VC LOKOMOTIV SOFIA,z
2024-12-29,1724848,"Milev, Atanas",BUL,Ś,26,202,Terca Maiorna,129846,QUEENSLAND PİRATES,134135,,,,,462789,15590,4677,1,ClubTransferHistory,2026-06-04 18:30:24,129846,Terca Maiorna,do
2024-12-29,1618114,"Sienniak, Teodor",POL,Atakujący,31,196,VB Noirhat,130315,Mija na Escada FC,134079,,,,,311167,13235,3970,1,ClubTransferHistory,2026-06-04 18:30:31,130315,VB Noirhat,do
2024-12-29,1686033,"Daniluk, Grzegorz",POL,P,26,210,Asseco Resovia,131163,Cippolippo VC,128848,,,,,295739,18720,5611,1,ClubTransferHistory,2026-06-04 18:28:58,128848,Cippolippo VC,z
2024-12-29,1724832,"Evtimov, Todor",BUL,Ś,26,191,феди,129805,LARANJINHAS,130273,,,,,234378,14417,4325,1,ClubTransferHistory,2026-06-04 18:30:48,129805,феди,do
2024-12-29,1709553,"Niezborała, Kacper",POL,L,27,191,LKS Rotavia Nieporęt,128730,ChudyTeam,130535,,,,,128275,43366,15178,1,ClubTransferHistory,2026-06-04 18:29:35,128730,LKS Rotavia Nieporęt,do
2024-12-29,1631504,"Vladislavov, Petar",BUL,R,30,201,Lucky_Smile,129800,GD Fabril,134142,,,,,109571,17300,5015,1,ClubTransferHistory,2026-06-04 18:29:36,129800,Lucky_Smile,do
2024-12-29,1634119,"Pádua, Ziza",BRA,R,30,201,d team,130335,Maia VC,130426,,,,,84045,16348,4904,1,ClubTransferHistory,2026-06-04 18:29:38,130426,Maia VC,z
2024-12-29,1644202,"Syper, Zygmunt",POL,Atakujący,30,187,III Piastowskie,130858,Dano Dream Team,130607,,,,,81105,10427,3128,1,ClubTransferHistory,2026-06-04 18:29:22,130858,III Piastowskie,do
2024-12-29,1625544,"Eppendorf, Volkart",GER,P,33,206,KS GRABÓW,130543,QUEENSLAND PİRATES,134135,,,,,68828,10777,3122,1,ClubTransferHistory,2026-06-04 18:30:01,134135,QUEENSLAND PİRATES,z
2024-12-29,1632861,"Stoynov, Evgeni",BUL,Atakujący,31,205,Lukoil Neftochimic,129913,Lajony Kingzz,131747,,,,,60000,11276,3382,1,ClubTransferHistory,2026-06-04 18:29:37,129913,Lukoil Neftochimic,do
2024-12-29,1634320,"Weber, Edmundo",BRA,Ś,33,205,Dzikie Rumaxy,128638,Saint Malo,129281,,,,,55125,11133,3339,1,ClubTransferHistory,2026-06-04 18:30:07,129281,Saint Malo,z
2024-12-29,1643942,"Ustarbowski, Seweryn",POL,Ś,33,218,Lukoil Neftochimic,129913,Proteło,131183,,,,,53790,10220,3066,1,ClubTransferHistory,2026-06-04 18:29:37,129913,Lukoil Neftochimic,do
2024-12-29,1724814,"Petrov, Sava",BUL,P,27,188,Dunav_Ruse,129806,Ukiyo Volley,129847,,,,,21366,10318,2831,1,ClubTransferHistory,2026-06-04 18:30:29,129847,Ukiyo Volley,z
2024-12-29,1648057,"Majczyk, Justyn",POL,P,35,182,Bystra Bochotnica,128657,Portsmouth VC,131589,,,,,15000,6220,1866,1,ClubTransferHistory,2026-06-04 18:29:59,131589,Portsmouth VC,z
2024-12-29,1639973,"Pazur, Apolinary",POL,L,35,185,Silver Arsenal,130505,FC Kremufki,131727,,,,,10500,14458,4184,1,ClubTransferHistory,2026-06-04 18:30:14,130505,Silver Arsenal,do
2024-12-29,1642351,"Depczyński, Hipolit",POL,R,33,183,Sycylijskie Cytryniaki,130704,Minionki Mińsk Mazowiecki,131757,,,,,10033,16534,4959,1,ClubTransferHistory,2026-06-04 18:30:21,130704,Sycylijskie Cytryniaki,do
2024-12-29,1628524,"Summey, Jonathan",USA,Ś,30,200,Reed Hook,129551,Lance Armstrong,131718,,,,,7920,18511,5553,1,ClubTransferHistory,2026-06-04 18:30:03,129551,Reed Hook,do
2024-12-29,1631849,"Lazhov, Vasil",BUL,L,34,183,pONczek Team,130540,Хасково,129828,,,,,7777,10817,3078,1,ClubTransferHistory,2026-06-04 18:30:48,129828,Хасково,z
2024-12-29,1724821,"Voltolini, Claudio",ITA,L,26,189,Topinabò VK,128873,Atom Trefl Sopot,128661,,,,,7496,11233,3369,1,ClubTransferHistory,2026-06-04 18:30:25,128873,Topinabò VK,do
2024-12-29,1641052,"Grelewicz, Maurycy",POL,Ś,31,190,Stocznia Gdańsk,130595,KS WROCLOVE,131275,,,,,6900,13766,3982,1,ClubTransferHistory,2026-06-04 18:30:20,130595,Stocznia Gdańsk,do
2024-12-29,1618966,"Adamkowski, Augustyn",POL,Atakujący,30,212,Arks Bucz,128755,Thorn Lynxes,131219,,,,,6814,14560,4368,1,ClubTransferHistory,2026-06-04 18:30:24,131219,Thorn Lynxes,z
2024-12-29,1640378,"Kiełbowski, Leszek",POL,Ś,35,196,Ranczo Wilkowyje,130915,Mija na Escada FC,134079,,,,,6549,12307,3555,1,ClubTransferHistory,2026-06-04 18:30:02,130915,Ranczo Wilkowyje,do
2024-12-29,1617009,"Micał, Bastian",POL,Atakujący,35,199,Tucson VC,129547,Portsmouth VC,131589,,,,,5227,7467,2240,1,ClubTransferHistory,2026-06-04 18:30:27,129547,Tucson VC,do
2024-12-29,1724649,"Winiarczyk, Miron",POL,R,27,206,Bolonusy Team,131042,Bazofias,134124,,,,,4672,17880,6507,1,ClubTransferHistory,2026-06-04 18:28:23,134124,Bazofias,z
2024-12-29,1724706,"Strong, Scott",INT,Atakujący,26,214,Iraklis Thessaloniki,130442,Pogoń Portowcy,131768,,,,,4443,21568,6470,1,ClubTransferHistory,2026-06-04 18:29:58,131768,Pogoń Portowcy,z
2024-12-28,1682095,"Kaptur, Dariusz",POL,R,26,189,Acapulco Stalion,128733,Ituporanga Volei,130067,,,,,14586238,285443,135370,1,ClubTransferHistory,2026-06-04 18:29:24,130067,Ituporanga Volei,z
2024-12-28,1724776,"Lewko, Maciej",POL,R,26,180,Bydgoszcz Baki,128616,Omega,128851,,,,,10694855,58225,80211,1,ClubTransferHistory,2026-06-04 18:29:50,128851,Omega,z
2024-12-28,1724613,"Pindel, Oliwier",POL,L,26,188,Niebiescy,130964,Spike Masters,131174,,,,,2976618,29396,10288,1,ClubTransferHistory,2026-06-04 18:30:17,131174,Spike Masters,z
2024-12-28,1685494,"Ardito, Fabrizio",ITA,Ś,27,219,Giulianone Roma,128822,Kangur Okrzeja,130269,,,,,2946602,26302,8912,1,ClubTransferHistory,2026-06-04 18:29:27,130269,Kangur Okrzeja,z
2024-12-28,1724795,"Kulesza, Oliwier",POL,Atakujący,26,212,Cicely,128704,Kangur Okrzeja,130269,,,,,2614300,48695,17043,1,ClubTransferHistory,2026-06-04 18:29:27,130269,Kangur Okrzeja,z
2024-12-28,1645405,"Zapaśnik, Ireneusz",POL,P,30,196,Team Spiryt Chorzów,130958,Sycylijskie Cytryniaki,130704,,,,,2143773,17224,4993,1,ClubTransferHistory,2026-06-04 18:30:22,130958,Team Spiryt Chorzów,do
2024-12-28,1710182,"Di Filippo, Camillo",ITA,L,26,177,Winners Volleyball,130329,Spike Masters,131174,,,,,1155710,17883,5364,1,ClubTransferHistory,2026-06-04 18:30:17,131174,Spike Masters,z
2024-12-28,1684371,"Tolak, Rafał",POL,Atakujący,26,210,Carplife 🇵🇱,130954,Crescendo,129789,,,,,991425,43726,14864,1,ClubTransferHistory,2026-06-04 18:29:00,129789,Crescendo,z
2024-12-28,1724793,"Migliaccio, Domênico",BRA,R,26,188,Fliegende Klappen,129324,Piratininga,130038,,,,,633852,16796,5038,1,ClubTransferHistory,2026-06-04 18:29:57,130038,Piratininga,z
2024-12-28,1709771,"Mróz, Łukasz",POL,R,27,180,VC Nysa,128645,Bazofias,134124,,,,,510204,30396,10638,1,ClubTransferHistory,2026-06-04 18:30:34,128645,VC Nysa,do
2024-12-28,1724800,"Paccard, Yann",FRA,R,27,196,Matt VB,129079,TEXańska Masakra Piłą Ręczną,131293,,,,,377177,12539,3673,1,ClubTransferHistory,2026-06-04 18:30:24,131293,TEXańska Masakra Piłą Ręczną,z
2024-12-28,1724792,"Fölsch, Manni",GER,R,26,209,Fliegende Klappen,129324,Męcikał Swornegacie,131076,,,,,339604,13463,4038,1,ClubTransferHistory,2026-06-04 18:29:12,129324,Fliegende Klappen,do
