"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","BVC","Cocu, Raymond","1686262","12","12","15","0","2","61","11","0","5","45","45","7","7","1","0","0","14","0","0","0","0","0","5","23","35","0","0","0","0","0","0","0","40.8","","0","0","0","0","0","0","23","35","5","0","23","0","0","0","61","55.3","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","6","0","0","0","0","0","0","1","0","0","0","4","5","0","0","0","0","0","0","3","8","12","10","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","BVC","Hackner, Baltram","1928351","10","-1","19","1","4","77.3","10","4","5","50","10","6","3","1","3","3","67","16","6","63","6","38","1","13","41","0","0","0","0","0","0","0","14.4","","2","2","0","0","1","1","13","41","1","0","11","0","0","2","77.3","62.1","0","0","0","0","1","1","0","0","1","0","0","1","4","1","2","0","0","7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","17","15","11","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","BVC","Kaczmarek, Michał","1928245","17","16","8","1","2","76.1","7","0","7","100","100","1","0","0","1","1","100","0","0","0","0","0","8","19","41","0","0","0","0","0","0","0","43.4","","1","1","0","0","0","0","19","41","8","1","18","0","0","1","76.1","65.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","3","10","8","5","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","BVC","Magalhães, Dermeval","1926991","0","-1","0","0","0","0","0","0","0","0","0","10","10","4","0","0","40","2","1","50","1","50","0","0","0","1","0","2","2","0","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","3","5","6","3","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Bocchi, Nicola","1949677","1","-1","4","2","1","116.5","0","0","0","0","0","5","3","0","2","0","0","0","0","0","0","0","0","0","8","14","15","41","8","14","13","6","1","","0","0","0","2","0","0","0","8","0","0","0","0","0","0","128","122.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","15","2","3","7","41","3","12","18","12","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Gama, Sandro","1927337","4","-3","4","2","0","136.2","10","3","4","40","10","4","1","0","3","0","0","24","2","92","11","46","0","0","8","0","0","0","0","0","0","0","10.7","","0","0","0","3","0","0","0","8","0","0","0","0","0","0","136.2","110.1","0","0","1","0","1","2","0","0","2","1","0","3","3","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","8","13","11","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Caisso, Claude","1724943","2","-1","4","1","1","131","3","2","1","33","-33","3","2","1","1","0","33","0","0","0","0","0","0","5","8","0","0","0","0","0","0","0","1.8","","0","0","0","1","0","0","5","8","0","0","1","0","0","4","131","106.4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","1","4","2","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Paunov, Nikola","1927333","6","2","4","0","1","106","11","4","4","36","0","5","2","1","3","2","60","0","0","0","0","0","1","2","9","0","0","0","0","0","0","0","9.6","","0","0","2","3","0","0","2","9","0","0","0","1","0","2","106","99.7","0","0","1","0","1","2","0","0","2","0","0","2","3","1","0","0","1","5","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","3","4","9","5","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Schimmer, Herbert","1903618","5","-2","4","2","1","67.1","10","5","4","40","-10","7","3","0","4","1","14","7","0","100","3","43","0","3","9","0","0","0","0","0","0","0","5.9","","1","1","0","3","0","0","3","9","0","0","1","0","0","2","108.5","87.8","1","0","1","0","0","2","0","0","3","0","0","3","3","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","8","7","6","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Marinov, Bozhil","1865090","7","-5","5","1","2","129.9","18","11","5","28","-33","5","0","0","5","0","0","0","0","0","0","0","0","3","21","0","0","0","0","0","0","0","-8.1","","0","0","0","5","0","0","3","21","0","0","1","0","0","2","129.9","120.7","1","1","0","0","1","3","0","1","6","1","0","8","0","0","0","0","0","0","3","0","3","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","3","11","4","6","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Mulazzani, Ubaldo","1865089","0","-4","0","0","0","0","0","0","0","0","0","18","10","4","8","2","33","8","4","50","0","0","0","0","0","0","0","0","0","0","0","0","-2.4","","0","0","0","6","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","8","5","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","İlbay, Hamdullah","1865091","4","3","2","0","0","101.6","6","1","3","50","33","7","3","1","4","1","29","0","0","0","0","0","1","2","10","0","0","0","0","0","0","0","8.7","","0","0","0","3","1","1","2","10","0","0","1","1","0","1","101.6","97.4","0","0","0","0","1","1","0","0","0","0","0","0","3","0","1","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","4","4","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Queiroga, Saulo","1709599","1","-3","4","0","0","160.1","3","1","1","33","0","4","3","0","1","0","0","25","3","88","6","24","0","1","9","0","0","0","0","0","0","0","5.7","","0","0","0","1","0","0","1","9","0","0","0","0","0","1","160.1","116","0","0","0","0","1","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","15","7","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Bösenberg, Thorsten","1927328","2","-7","2","0","0","116.6","11","9","2","18","-64","8","3","1","5","0","13","5","0","100","1","20","0","0","11","0","0","0","0","0","0","0","-19.1","","0","0","0","5","0","0","0","11","0","0","0","0","0","0","116.6","102.5","0","0","3","0","0","3","0","0","4","0","0","4","2","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","5","5","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Terrosi, Alessio","1949676","1","1","2","0","1","63.3","1","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","5","10","9","18","32","1","6","17","8","3","","0","0","0","1","0","0","5","10","0","0","0","0","0","5","125.8","94.6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","18","0","0","5","32","3","11","11","10","0","0","0","0","0"
"International","15190","1089128","international_15190","BVC vs Trentino 3:0","2026-05-17 19:00","Brest Arena","Trentino","Ritthaler, Antonius","1974413","5","5","5","0","3","98","1","0","1","100","100","0","0","0","0","0","0","0","0","0","0","0","1","3","8","0","0","0","0","0","0","0","14","","0","0","0","0","0","0","3","8","0","0","2","1","0","1","127.4","98.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","1","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Klik, Jacek","1684416","2","2","12","0","0","56.4","0","0","0","0","0","12","7","5","5","3","67","0","0","0","0","0","2","26","52","39","8","87","18","33","23","13","11.2","","3","4","0","1","0","0","26","52","2","2","22","0","0","4","56.4","49.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","8","5","6","29","87","3","27","24","26","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Kolasa, Tomasz","1905947","20","16","17","0","4","96.9","24","3","12","50","38","15","13","7","2","2","60","18","1","94","10","56","4","33","46","0","0","0","0","0","0","0","66.3","","2","2","0","0","0","0","33","46","4","0","26","0","0","7","97.1","83.5","1","0","0","0","5","6","2","0","1","0","1","4","3","0","1","1","1","6","0","0","0","0","0","0","5","1","0","0","2","8","0","0","0","0","0","0","3","17","18","22","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Tusień, Michał","1767937","14","10","11","0","1","78.5","19","4","11","58","37","9","3","1","6","1","22","0","0","0","1","0","2","40","55","0","0","2","0","0","2","0","34.4","","0","1","0","3","1","2","40","55","1","1","30","1","0","10","78.5","59.8","1","0","0","0","3","4","1","0","3","1","0","5","0","0","0","0","0","0","8","1","0","0","1","10","0","0","0","0","0","0","0","0","0","0","2","2","3","9","13","10","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Baraniecki, Adam","1682018","10","7","21","0","1","69.5","18","3","7","39","22","13","10","8","3","1","69","0","0","0","0","0","2","34","53","0","0","0","0","0","0","0","29.7","","0","1","1","2","0","0","34","53","2","0","28","0","1","6","69.5","56.9","0","1","1","0","3","5","1","0","0","1","0","2","4","0","1","0","1","6","0","0","0","0","0","0","1","0","0","0","4","5","0","0","0","0","0","0","3","18","10","10","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Gamboa, Bártolo","1929394","13","10","4","0","0","89.6","20","3","8","40","25","17","9","3","8","7","59","17","0","100","4","24","5","36","59","0","0","0","0","0","0","0","45.1","","6","6","1","2","0","0","36","59","4","0","28","1","0","8","89.6","70.5","3","1","1","0","1","6","0","0","0","0","1","1","2","1","0","0","3","6","0","0","0","0","0","0","2","0","0","1","4","7","0","0","0","0","0","0","3","13","11","15","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Kovachevski, Nikolay","1927516","10","8","6","0","0","82.1","12","2","6","50","33","1","1","0","0","0","0","0","0","0","0","0","4","31","41","0","0","0","0","0","0","0","27.6","","0","0","0","0","0","0","31","41","4","0","26","0","0","5","82.1","62.1","1","0","1","0","3","5","1","0","0","0","0","1","0","0","0","0","0","0","3","1","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","0","3","7","10","3","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Woźniak, Julian","2003807","0","0","0","0","0","0","0","0","0","0","0","25","13","10","12","10","80","3","0","100","2","67","0","0","0","1","1","6","0","1","2","3","14","","8","10","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","6","3","10","6","12","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","pao1979","Steele, Colby","1949419","2","2","3","0","0","59.8","2","0","1","50","50","1","1","0","0","0","0","0","0","0","0","0","1","7","9","0","0","0","0","0","0","0","5","","0","0","0","0","0","0","7","9","1","0","6","0","0","1","59.8","57.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Bednarczyk, Andrzej","1929440","3","1","7","2","1","60.8","3","0","1","33","33","9","3","1","6","4","56","0","0","0","0","0","1","14","35","21","15","68","5","21","23","19","8.4","","3","4","0","1","1","1","14","35","1","0","8","0","0","6","65.8","56.3","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","15","2","3","28","68","3","21","14","27","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Rogoziński, Paweł","1949387","2","-3","7","0","0","84.8","18","4","2","11","-11","14","7","4","7","1","36","20","1","95","6","30","0","9","29","0","0","0","0","0","0","0","7.4","","0","2","0","3","1","2","9","29","0","0","7","0","0","2","84.8","74","1","0","0","0","2","3","0","0","1","0","0","1","1","0","2","0","4","7","0","0","0","0","0","0","0","1","0","0","6","7","0","0","0","0","0","0","3","12","13","14","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Romain, Stéphane","1865683","14","10","8","1","0","106.2","17","3","9","53","35","4","3","0","1","0","0","0","0","0","0","0","5","34","47","0","0","0","0","0","0","0","34.5","","0","0","0","1","0","0","34","47","4","0","16","1","1","18","106.2","81.4","2","1","0","0","4","7","0","0","2","1","1","4","0","0","0","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","3","8","10","10","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Tassios, Agapitos","2004114","7","2","7","2","0","54.8","27","3","7","26","15","11","5","0","6","3","27","0","0","0","1","0","0","19","49","0","0","0","0","0","0","0","12.5","","2","3","1","2","0","1","19","49","0","1","11","0","0","8","54.8","51.3","1","0","0","0","5","6","0","0","2","0","0","2","2","0","0","0","6","8","0","0","0","0","0","0","4","0","1","0","6","11","0","0","0","0","0","0","3","11","11","13","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Mazrreku, Pantaleo","1865505","11","-1","4","0","0","68.8","23","8","9","39","4","17","11","6","6","3","53","32","4","88","12","38","2","29","56","0","0","0","0","0","0","0","26.8","","3","3","0","3","0","0","29","56","1","0","14","1","1","15","68.8","61.9","0","0","2","1","2","5","0","0","2","0","0","2","6","1","0","0","3","10","0","0","0","0","0","0","2","0","3","0","1","6","0","0","0","0","0","0","3","14","15","25","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Cüneyt, Gökberk","1949993","0","0","1","0","0","43.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2","0","0","0","0","0","0","43.5","43.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Kööbi, Neeme","1928429","0","0","0","0","0","0","0","0","0","0","0","22","10","5","12","8","59","7","0","100","3","43","0","0","0","1","1","7","0","0","2","5","11.2","","5","6","2","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","5","7","3","7","9","11","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Tzonov, Dimo","1949100","1","-3","2","0","0","66.9","7","3","1","14","-29","10","6","2","4","0","20","15","1","93","1","7","0","3","10","0","0","0","0","0","0","0","3.1","","0","1","0","3","0","0","3","10","0","0","2","0","0","1","66.9","63.9","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","3","4","0","0","0","0","0","0","3","12","7","4","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Śliwka, Grzegorz","1685789","4","3","5","0","0","55.6","9","1","3","33","22","4","2","0","2","1","25","0","0","0","0","0","1","25","46","0","0","0","0","0","0","0","7.9","","1","1","0","1","0","0","25","46","0","2","15","1","0","10","55.6","49.3","0","0","0","0","3","3","0","0","1","1","0","2","0","0","0","0","0","0","1","0","0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","3","5","5","5","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Aleksandrowicz, Kamil","1767042","0","-2","0","0","0","0","4","2","0","0","-50","4","2","0","2","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.6","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","0","0","0","0","1","1","3","0","0","0","0","0","0"
"International","15190","1089129","international_15190","pao1979 vs Chiang Mai Volleyball Club 3:0","2026-05-17 19:00","olympic stadium","Chiang Mai Volleyball Club","Grochocki, Adam","1725286","0","0","2","0","0","58.7","1","0","0","0","0","6","5","2","1","0","33","0","0","0","0","0","0","3","11","6","4","30","0","6","14","10","1.6","","0","0","0","1","0","0","3","11","0","0","2","0","0","1","58.7","54.5","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","1","17","30","3","7","15","5","0","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Crespo, Umberto","1926961","1","-2","8","3","0","67.8","1","0","0","0","0","14","10","6","4","1","50","0","0","0","0","0","1","20","35","27","13","71","8","24","24","15","5.2","","1","1","0","3","0","0","20","35","1","0","18","0","0","2","67.8","62.8","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","13","2","3","26","71","4","14","17","23","16","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Żywicki, Szymon","1865766","14","3","17","2","2","78.2","27","5","11","41","22","26","15","6","11","4","38","54","4","93","22","41","1","31","55","0","0","0","0","0","0","0","53.1","","2","3","1","6","1","2","31","55","1","1","30","0","0","1","79","64.7","2","0","0","0","2","4","1","0","4","2","0","7","6","1","0","0","5","12","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","4","28","25","18","21","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Włodarkiewicz, Janusz","1685877","6","0","9","2","0","61.7","13","4","3","23","-8","1","1","1","0","0","100","0","0","0","0","0","3","21","28","0","0","0","0","0","0","0","6.2","","0","0","0","0","0","0","21","28","3","0","19","0","0","2","61.7","55.5","1","0","0","0","2","3","1","0","0","0","0","1","0","0","0","0","0","0","1","0","4","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","4","8","1","12","2","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Bergeret, Jonathan","2060181","2","2","3","0","0","60.5","5","0","2","40","40","3","2","0","1","0","0","0","0","0","0","0","0","19","28","0","0","0","0","0","0","0","4","","0","0","0","1","0","0","19","28","0","1","18","0","0","1","60.5","54.3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","1","4","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Wacławczyk, Jakub","1725417","15","7","17","2","1","76.5","18","4","8","44","22","13","8","5","5","3","62","7","2","71","1","14","6","42","60","0","0","0","0","0","0","0","37","","2","3","0","1","1","1","42","60","6","1","37","0","2","5","76.5","62.3","1","0","0","0","2","3","0","1","0","0","0","1","6","1","1","0","3","11","0","0","0","0","0","0","1","1","0","0","1","3","0","0","0","0","0","0","4","13","9","16","11","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Roulet, Stéphane","1865126","17","10","10","3","0","78.4","23","4","14","61","43","4","2","0","2","0","0","0","0","0","1","0","3","38","53","0","0","0","0","0","0","0","37.4","","0","0","0","1","0","1","38","53","2","2","33","1","0","5","78.4","64.9","0","0","0","0","0","0","1","0","3","0","0","4","0","0","0","0","0","0","13","0","1","0","5","19","0","0","0","0","0","0","0","0","0","0","0","0","4","10","5","13","9","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Hıkmet, Tandoğan","1950446","0","0","0","0","0","0","0","0","0","0","0","15","11","5","4","2","47","4","0","100","1","25","0","0","0","0","0","5","0","1","3","1","6.8","","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","5","4","3","8","3","7","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Madeira, Alceu","1950447","0","-1","0","0","0","0","0","0","0","0","0","12","10","4","2","0","33","6","1","83","3","50","0","0","0","1","1","3","0","1","1","1","4.4","","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","3","4","10","3","2","2","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Médici, Eliseu","1929336","10","6","12","2","0","63.9","18","2","10","56","44","15","13","11","2","0","73","0","0","0","0","0","0","12","31","0","0","0","0","0","0","0","32.6","","0","1","0","1","0","0","12","31","0","0","11","0","0","1","63.9","56.2","0","0","0","0","1","1","1","0","0","0","0","1","8","0","2","0","3","13","0","0","0","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","4","9","11","8","10","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Handanovič, Jure Peter","2060179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"International","15190","1089034","international_15190","trakyateam vs VSK 1:3","2026-04-28 19:00","trakya","trakyateam","Alkın, Selçuk","2004094","1","1","4","0","0","67.7","0","0","0","0","0","4","4","1","0","0","25","0","0","0","0","0","1","11","21","18","3","33","1","11","11","10","3.8","","0","0","0","0","0","0","11","21","1","0","10","0","0","1","67.7","57.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","3","0","1","11","33","3","13","10","0","10","0","0","0","0"
