"Liga","Mecz","MatchId","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Michalski, Jacek","1767821","9","6","11","1","0","72.1","3","2","1","33","-33","4","1","1","3","2","75","7","0","100","5","71","8","26","34","0","0","0","0","0","0","0","28.4","","0","0","0","0","2","3","26","34","8","2","23","0","0","3","72.1","62.3","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","7","1","1","0","0","0","0","2","2","0","0","0","0","3","8","14","8","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Spínola, Teodoro","1903775","6","5","13","1","1","63","3","0","3","100","100","0","0","0","0","0","0","0","0","0","0","0","2","10","11","0","0","1","0","1","0","0","14","","0","0","0","0","0","0","10","11","2","0","10","0","0","0","69","55.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","11","4","3","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Schmitt, Jacques","1710152","20","18","9","1","2","63","15","1","9","60","53","2","0","0","2","2","100","0","0","0","0","0","9","38","45","0","0","0","0","0","0","0","59.9","","1","1","0","0","1","1","38","45","8","1","32","1","0","6","63","57.5","0","0","0","0","2","2","0","0","0","0","0","0","9","1","0","0","2","12","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","3","14","9","9","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Hagimoto, Teruhiko","1745307","10","9","18","0","0","63.9","7","1","5","71","57","3","1","1","2","2","100","3","0","100","3","100","5","21","29","0","0","0","0","0","0","0","27.5","","2","2","0","0","0","0","21","29","4","0","15","1","1","6","63.9","54.1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","3","0","0","0","0","0","0","3","0","0","0","1","4","0","0","0","0","0","0","2","1","0","0","3","1","1","0","0","0","0","2","2","0","0","0","0","3","8","11","12","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Bieńkowski, Igor","1865296","33","31","5","0","0","70.2","14","2","12","86","71","3","0","0","3","3","100","0","0","0","0","0","21","43","49","0","0","0","0","0","0","0","99.4","","0","0","0","0","3","3","43","49","14","1","32","7","0","11","70.2","56.7","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","11","1","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","3","7","14","15","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Caneca, Pablo","1905903","0","0","0","0","0","0","0","0","0","0","0","8","3","3","5","5","100","7","0","100","5","71","0","0","0","2","0","4","1","2","0","1","9.2","","3","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","4","4","3","0","0","7","3","2","0","0","1","0","5","3","0","0","2","0","3","7","8","2","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Shopov, Iliyan","1744807","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9","12","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","9","12","1","0","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Gawior, Wojciech","1927831","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","1","50","0","0","0","0","0","0","0","0","4","0","6","2","3","1","0","0.4","","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","1","6","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","0","2","5","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Pancio","Makarewicz, Adam","2059835","1","1","12","0","0","57.2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","12","15","1","0","1","1","0","0","0","3","","0","0","0","0","0","0","12","15","1","0","10","0","0","2","57.2","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","7","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","Żelazek, Dominik","1864939","0","0","2","0","0","57.8","1","0","0","0","0","20","10","1","10","3","20","0","0","0","0","0","0","2","16","4","49","71","2","5","26","38","2","","1","1","2","9","0","0","2","16","0","0","2","0","0","0","57.8","53.2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","49","4","1","13","71","0","0","0","0","0","1","0","1","0","0","0","3","0","2","0","0","1","3","22","25","25","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","Vlahov, Dragan","1975611","1","-1","6","0","0","43.1","3","2","1","33","-33","13","5","0","8","0","0","5","0","100","0","0","0","0","13","0","0","0","0","0","0","0","1","","0","0","0","8","0","0","0","13","0","0","0","0","0","0","43.1","42.4","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","5","0","0","0","0","0","0","0","0","0","0","0","0","3","5","8","4","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","Grzechnik, Artur","1975925","4","-4","4","0","0","63","19","8","4","21","-21","3","1","0","2","0","0","0","0","0","0","0","0","6","17","0","0","0","0","0","0","0","-8.2","","0","0","0","2","0","0","6","17","0","0","6","0","0","0","63","49.6","2","1","0","0","3","6","0","0","4","1","1","6","0","0","0","0","0","0","1","0","3","0","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","9","3","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","Bachev, Danail","1709262","1","-3","3","1","0","42.7","4","3","1","25","-50","15","5","0","10","0","0","0","0","0","0","0","0","0","26","0","0","0","0","0","0","0","-3.5","","0","0","0","10","0","0","0","26","0","0","0","0","0","0","42.7","42.7","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","5","1","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","De Benetti, Marcello","1710014","2","-6","2","0","0","46.5","9","5","2","22","-33","10","5","1","5","0","10","53","3","94","2","4","0","9","29","0","0","0","0","0","0","0","12.1","","0","0","0","5","0","0","9","29","0","0","9","0","0","0","46.5","44.6","1","0","1","1","1","4","0","0","4","0","0","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","17","28","50","1","0","1","0","0","0","0","0","0","0","0","0","3","23","19","16","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","Wołoszyn, Dariusz","1685810","2","-31","1","0","0","40.2","40","33","2","5","-77","2","0","0","2","0","0","0","0","0","0","0","0","1","25","0","0","0","0","0","0","0","-60.9","","0","0","0","2","0","0","1","25","0","0","1","0","0","0","40.2","40.2","0","0","9","0","3","12","0","0","11","2","0","13","0","0","0","0","0","0","0","0","13","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","12","18","0","0","bulk-1.24-matchid-column","0","0","0"
"3.10","Pancio vs Heheszki 3:0","1038744","2026-05-14 17:00","Osir","Heheszki","Apostolov, Petar","1767464","0","0","0","0","0","0","0","0","0","0","0","17","8","2","9","3","29","11","0","100","2","18","0","0","0","0","1","4","0","0","2","2","8","","1","1","2","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","4","0","1","7","3","11","2","0","1","0","0","1","3","0","2","0","0","1","3","3","8","10","0","0","bulk-1.24-matchid-column","0","0","0"
