"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Italy","15196","1063378","italy_15196","Pallavolo S vs Sesc Flamengo RJO 0:3","2026-04-30 19:00","arenaS","Sesc Flamengo RJO","Tomasoni, Assunto","2032273","17","16","10","1","1","59.8","13","0","9","69","69","7","1","1","6","6","100","5","0","100","4","80","7","34","49","0","0","0","0","0","0","0","61.6","","6","6","0","0","0","0","34","49","7","2","33","0","1","1","61.2","54.9","1","0","0","0","2","3","1","0","0","0","0","1","4","0","0","0","2","6","0","0","0","0","0","0","2","0","0","1","0","3","0","0","0","0","0","0","3","14","15","13","0","0","0","0","0"
"Italy","15196","1063378","italy_15196","Pallavolo S vs Sesc Flamengo RJO 0:3","2026-04-30 19:00","arenaS","Sesc Flamengo RJO","Cipolli, Onofrio","1974563","16","15","12","1","1","60","5","0","5","100","100","6","3","2","3","2","67","0","0","0","0","0","10","33","40","0","0","0","0","0","0","0","44.4","","1","1","0","1","1","1","33","40","8","1","30","2","0","3","61.5","55.3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","3","11","9","7","0","0","0","0","0"
"Italy","15196","1063378","italy_15196","Pallavolo S vs Sesc Flamengo RJO 0:3","2026-04-30 19:00","arenaS","Sesc Flamengo RJO","Marcucci, Assunto","1864869","0","0","0","0","0","0","0","0","0","0","0","12","5","4","7","6","83","12","0","100","8","67","0","0","0","1","1","4","0","1","1","2","13.6","","4","4","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","4","3","9","9","5","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Pillitteri, Riccardo","1864437","0","-1","8","1","0","50.6","1","0","0","0","0","17","11","6","6","0","35","0","0","0","0","0","0","1","20","3","30","58","0","11","24","23","3.8","","0","0","0","6","0","0","1","20","0","0","1","0","0","0","50.6","46.9","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","30","6","3","16","58","3","20","18","24","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Ekholst, Hans Erik","1638047","5","-8","4","0","0","44.3","20","12","5","25","-35","15","7","2","8","1","20","22","1","95","1","5","0","2","25","0","0","0","0","0","0","0","-6.2","","0","0","0","7","1","1","2","25","0","0","1","0","0","1","44.3","42.9","1","1","5","0","1","8","0","0","5","2","1","8","1","0","0","0","1","2","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","3","16","14","12","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Barile, Claudio","1864931","4","-1","4","2","0","49.4","8","3","2","25","-12","3","1","0","2","0","0","0","0","0","0","0","2","7","26","0","0","0","0","0","0","0","3.5","","0","0","0","2","0","0","7","26","1","0","2","1","0","5","49.4","47.3","0","0","0","0","3","3","0","0","2","1","0","3","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","5","1","8","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Mello, Cesarino","1767855","0","-9","3","0","0","44.1","14","9","0","0","-64","6","3","1","3","2","50","0","0","0","0","0","0","2","26","0","0","0","0","0","0","0","-24.7","","0","0","2","3","0","0","2","26","0","0","0","0","0","2","44.1","43.2","0","0","2","0","2","4","0","0","4","0","0","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","0","2","5","0","0","0","0","0","0","3","5","6","9","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Queiroga, Ticiano","1683824","3","-8","3","0","0","50.5","14","10","2","14","-57","10","6","0","4","1","10","28","1","96","1","4","1","2","20","0","0","0","0","0","0","0","-9.8","","0","0","0","3","1","1","2","20","0","0","1","1","0","1","50.5","49.1","1","0","2","0","1","4","0","1","3","1","0","5","0","1","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","13","11","17","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Carella, Grigorios","1622547","1","-2","3","0","0","49.3","7","3","1","14","-29","5","1","0","4","0","0","0","0","0","0","0","0","2","20","0","0","0","0","0","0","0","-2.5","","0","0","0","4","0","0","2","20","0","0","2","0","0","0","49.3","44.2","0","0","1","0","2","3","0","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","4","5","1","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Mazzanti, Orazio","1768094","0","-8","0","0","0","0","0","0","0","0","0","15","10","0","5","0","0","11","8","27","0","0","0","0","0","0","5","6","0","0","3","3","-14.8","","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","6","3","8","9","9","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","STADIO","Beccari, Alfredo","1622545","0","-2","0","0","0","0","1","1","0","0","-100","0","0","0","0","0","0","2","1","50","0","0","0","0","1","0","0","0","0","0","0","0","-3.1","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Reha, Fikri","2032748","1","0","8","1","1","53.8","0","0","0","0","0","8","2","2","6","4","75","0","0","0","0","0","0","10","17","16","3","25","16","6","2","1","5.2","","2","3","0","1","2","2","10","17","0","0","3","0","0","7","53.8","48.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","3","0","0","6","25","3","12","9","13","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Pena, Ben","2002859","4","1","7","2","1","58.3","4","1","3","75","50","6","0","0","6","4","67","4","0","100","4","100","0","3","8","0","0","0","0","0","0","0","10.3","","3","3","0","0","1","3","3","8","0","0","2","0","0","1","58.8","54.7","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","3","8","6","5","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Jeziorski, Jarosław","2032497","9","2","16","2","1","54.4","10","5","3","30","-20","0","0","0","0","0","0","0","0","0","0","0","5","18","23","1","0","2","1","1","0","0","14.5","","0","0","0","0","0","0","18","23","3","0","12","2","2","6","58","50","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","9","0","0","0","0","0","0","1","0","0","0","1","2","3","9","5","16","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Rigsby, Mitchell","2087302","14","14","14","0","2","67.8","6","0","5","83","83","5","2","2","3","1","60","0","0","0","0","0","7","24","31","0","0","0","0","0","0","0","39","","0","1","0","0","1","2","24","31","5","0","14","2","0","10","67.8","57.3","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","10","10","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Kowalski, Maciej","2060440","14","11","11","3","1","52.8","15","0","10","67","67","3","0","0","3","2","67","10","0","100","9","90","3","29","39","0","0","0","0","0","0","0","50.8","","1","1","0","0","1","2","29","39","2","0","21","1","0","8","52.8","49.9","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","5","11","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","3","14","13","11","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Alfaro, Vicente","2032389","22","22","10","0","3","63.5","5","0","5","100","100","1","0","0","1","1","100","0","0","0","0","0","14","35","41","0","0","1","1","0","0","0","61.4","","0","0","0","0","1","1","35","41","12","1","22","2","3","13","63.5","56.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","1","3","8","12","12","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Quantick, Percy","1950326","0","0","0","0","0","0","0","0","0","0","0","6","2","1","4","3","67","5","0","100","5","100","0","0","0","2","0","2","2","0","0","0","6","","3","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","3","7","3","3","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Spahić, Šime","2004454","0","-1","2","1","0","0","0","0","0","0","0","3","2","2","1","1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","51.4","51.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Ayyüce, Volkan","2003579","8","6","4","1","2","55.1","6","1","4","67","50","0","0","0","0","0","0","2","0","100","2","100","2","13","17","0","0","0","0","0","0","0","19.1","","0","0","0","0","0","0","13","17","2","1","10","0","0","3","55.3","54.8","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","3","3","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Kalliomäki, Thomas","2087298","4","4","1","0","0","64.5","0","0","0","0","0","1","0","0","1","1","100","0","0","0","0","0","4","11","16","9","0","14","13","0","1","0","12.4","","0","0","0","0","1","1","11","16","4","0","8","0","0","3","64.5","64.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","3","2","14","3","8","3","7","0","0","0","0","0"
"Italy","15196","1063379","italy_15196","STADIO vs Muggia Volley Trieste 0:3","2026-04-30 19:00","STADIO1","Muggia Volley Trieste","Remonato, Piero","1928506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100","0","0","0","0","0","2","0","2","2","0","0","0","0.4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","2","0","1","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","Sebba, Renato","1709300","2","0","4","2","0","46.3","0","0","0","0","0","6","2","1","4","2","50","0","0","0","0","0","2","11","32","39","1","50","29","15","2","4","5.6","","1","3","0","0","1","1","11","32","1","0","6","1","0","5","46.3","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","1","0","1","9","50","3","22","13","19","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","Blanc, Jean-Noël","1767476","13","13","19","0","1","69.8","14","0","10","71","71","13","4","1","9","7","62","7","0","100","6","86","2","16","22","0","0","0","0","0","0","0","52","","4","4","0","0","3","5","16","22","0","0","7","2","0","9","69.8","55.6","1","0","0","0","3","4","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","1","6","0","0","0","0","0","0","3","17","13","13","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","Chervenkov, Ivan","2032233","6","4","18","2","0","60.7","3","0","2","67","67","5","2","1","3","2","60","0","0","0","1","0","4","23","32","0","0","1","1","0","0","0","16.4","","0","0","0","0","2","3","23","32","2","1","13","2","2","10","60.7","52.7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","3","15","9","5","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","İmge, Çağrı","1744696","20","18","14","1","1","0","11","1","7","64","55","6","2","2","4","3","83","0","0","0","1","0","12","35","47","0","0","0","0","0","0","0","65.1","","1","1","0","0","2","3","35","47","10","1","22","2","2","13","52.8","46.8","1","0","0","0","2","3","0","0","0","0","0","0","6","1","0","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","16","15","10","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","Tasev, Nikola","2032232","23","21","15","0","2","62.4","19","2","15","79","68","7","3","1","4","2","43","5","0","100","5","100","6","35","57","0","0","0","0","0","0","0","70.2","","0","1","0","0","2","3","35","57","5","0","23","1","0","12","62.4","51.7","1","0","0","0","0","1","2","1","1","0","0","4","6","0","0","0","2","8","0","0","0","0","0","0","6","0","0","0","0","6","0","0","0","0","0","0","3","12","12","18","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","Dubiel, Bastian","1685974","16","16","4","0","0","60.7","6","0","5","83","83","0","0","0","0","0","0","0","0","0","0","0","11","39","47","0","0","0","0","0","0","0","43","","0","0","0","0","0","0","39","47","7","0","23","4","1","16","60.7","54","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","3","11","6","5","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Voluntas Torretta Volley Asti","Ivanchev, Emil","1865431","0","0","0","0","0","0","0","0","0","0","0","13","5","3","8","8","85","8","0","100","8","100","0","0","0","0","0","2","1","1","0","0","12","","6","6","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","3","9","3","10","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Tran, Fares","1623127","0","-1","3","1","0","49","0","0","0","0","0","18","11","1","7","1","11","0","0","0","0","0","0","4","22","12","36","77","5","19","25","28","0.2","","1","1","0","6","0","0","4","22","0","0","3","0","0","1","49","45.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","36","6","2","21","77","3","27","24","21","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Lekka, Cezariusz","1648009","10","-4","6","1","0","58","23","11","9","39","-9","11","6","2","5","1","27","29","2","93","3","10","1","2","20","0","0","0","0","0","0","0","11.7","","1","2","0","3","0","0","2","20","0","0","1","1","0","1","58","49.1","0","0","4","1","1","6","1","0","4","4","0","9","2","0","1","0","1","4","0","0","0","0","0","0","1","0","2","0","1","4","0","0","0","0","0","0","3","16","19","16","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Tajak, Adam","1616968","2","-3","6","2","0","55","9","3","2","22","-11","3","1","1","2","0","33","0","0","0","0","0","0","12","21","0","0","0","0","0","0","0","-1.7","","0","0","0","2","0","0","12","21","0","0","7","0","0","5","55","49.6","1","0","1","0","1","3","0","0","2","0","1","3","0","0","0","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","3","6","4","4","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Spaggiari, Roberto","1744716","4","-8","5","1","0","46.5","23","11","4","17","-30","18","9","0","9","2","11","0","0","0","0","0","0","3","31","0","0","0","0","0","0","0","-14.7","","1","1","1","8","0","0","3","31","0","0","1","0","0","2","46.5","44.4","0","0","1","0","6","7","1","0","6","0","0","7","3","2","2","0","0","7","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","3","12","8","10","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Cerny, Jan-Ola","1637941","4","-6","3","0","0","57.4","13","8","4","31","-31","10","4","0","6","1","10","23","2","91","2","9","0","5","33","0","0","0","0","0","0","0","-4.6","","0","1","1","5","0","0","5","33","0","0","3","0","0","2","57.4","53.2","2","0","2","0","0","4","0","0","2","1","0","3","0","0","2","0","1","3","0","0","0","0","0","0","0","0","2","1","0","3","0","0","0","0","0","0","3","12","11","13","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Eckerlid, Enar","1638039","0","-6","2","0","0","52.3","11","6","0","0","-55","0","0","0","0","0","0","0","0","0","0","0","0","6","32","0","0","0","0","0","0","0","-20","","0","0","0","0","0","0","6","32","0","0","3","0","0","3","52.3","49.5","0","0","2","0","4","6","0","0","1","0","0","1","0","0","0","0","0","0","0","0","3","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","3","6","4","2","0","0","0","0","0"
"Italy","15196","1063380","italy_15196","Voluntas Torretta Volley Asti vs Rogesini 3:0","2026-04-30 19:00","CO.PE. Arena Torretta","Rogesini","Aliberti, Antonio","1903617","0","0","0","0","0","0","0","0","0","0","0","18","10","1","8","4","28","17","0","100","4","24","0","0","0","0","1","2","0","0","0","2","10.8","","3","4","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","2","3","13","10","5","0","0","0","0","0"
"Italy","15196","1063381","italy_15196","Diavoli Pirresi vs Senigallia Volley 0:3","2026-04-30 19:00","Maracaddezinho","Diavoli Pirresi","Tormettino, Zaccaria","1620031","0","0","5","0","0","49.7","0","0","0","0","0","13","6","0","7","0","0","0","0","0","0","0","0","1","17","3","22","56","0","10","24","22","0","","0","1","0","6","0","0","1","17","0","0","1","0","0","0","49.7","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","22","12","3","16","56","3","16","21","21","0","0","0","0","0"
