"Kraj","LeagueId","MatchId","Liga","Mecz","Data","Arena","Drużyna","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Nenov, Mario","1724985","1","1","15","0","0","53.4","0","0","0","0","0","5","3","3","2","2","100","0","0","0","0","0","1","7","13","8","3","22","11","6","4","1","6.2","","2","2","0","0","0","0","7","13","1","0","7","0","0","0","53.4","47.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","3","0","1","10","22","0","0","0","0","0","3","1","0","0","2","0","2","1","1","0","0","0","2","25","0","1","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Kurež, Ljudmil","1974592","7","5","16","0","1","61.1","8","0","1","13","13","5","5","5","0","0","100","8","2","75","2","25","5","46","61","0","0","0","0","0","0","0","23.2","","0","0","0","0","0","0","46","61","5","1","41","0","0","5","61.8","52","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","5","6","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","1","2","0","6","5","1","0","0","4","0","0","0","0","0","0","0","3","9","10","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Francella, Giancarlo","1975367","26","25","6","0","0","71.9","23","1","13","57","52","1","0","0","1","0","0","0","0","0","0","0","13","52","71","0","1","2","0","1","0","1","73.9","","0","1","0","0","0","0","52","71","12","1","47","1","0","5","71.9","58.7","1","0","0","0","1","2","1","0","0","0","0","1","0","0","0","0","0","0","11","0","1","0","8","20","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","14","13","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Gordon, Diego","1767950","14","12","11","0","0","53.8","7","2","4","57","29","8","5","2","3","3","63","0","0","0","0","0","10","43","72","0","0","0","0","0","0","0","37.8","","3","3","0","0","0","0","43","72","10","0","40","0","0","3","53.8","47.3","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","5","0","0","0","0","0","0","1","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","3","1","1","0","1","0","3","10","10","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Abbott, Pieter","1950598","5","4","3","0","0","54.2","4","1","0","0","-25","6","3","3","3","1","67","6","0","100","2","33","5","25","38","0","0","0","0","0","0","0","19.5","","1","2","0","1","0","0","25","38","5","0","24","0","0","1","54.2","48.8","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","0","3","0","6","3","1","0","0","2","0","1","0","1","0","0","0","2","10","0","11","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","MacDonald, Gabe","1904027","15","12","6","0","0","58.6","14","3","6","43","21","1","1","0","0","0","0","0","0","0","0","0","9","26","34","0","0","0","0","0","0","0","38.7","","0","0","0","0","0","0","26","34","9","2","25","0","0","1","58.6","52.9","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","0","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","8","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Petershausen, Tino","1905163","0","0","0","0","0","0","0","0","0","0","0","19","14","11","5","5","84","0","0","0","0","0","0","0","0","4","0","9","2","5","1","1","10.8","","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","4","9","0","0","0","0","0","11","5","0","0","5","1","5","3","1","0","0","1","3","12","5","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Sawicki, Jakub","1725319","2","2","1","0","0","44.6","3","0","1","33","33","4","3","3","1","1","100","2","0","100","1","50","1","6","6","0","0","0","0","0","0","0","9","","0","0","0","0","1","1","6","6","1","0","6","0","0","0","44.6","44.6","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","2","3","2","0","0","1","0","1","1","0","0","0","0","1","0","10","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Heppke, Heini","2060743","1","1","15","0","1","61.9","0","0","0","0","0","5","3","3","2","0","60","0","0","0","0","0","0","4","10","6","1","14","6","4","3","1","5.4","","0","1","0","1","0","0","4","10","0","0","4","0","0","0","61.9","54.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","7","14","0","0","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","1","0","24","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","Sacramento Predators","Deribeev, Atanas","2060880","0","-1","1","1","0","0","0","0","0","0","0","4","2","1","2","2","75","0","0","0","0","0","0","4","10","6","0","12","6","3","3","0","0.6","","2","2","0","0","0","0","4","10","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","5","12","0","0","0","0","0","1","1","0","0","0","0","2","0","0","1","1","0","1","0","0","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Żbik, Mieczysław","1929144","0","-1","1","1","0","0","0","0","0","0","0","13","8","3","5","1","31","0","0","0","0","0","0","0","12","4","18","44","3","5","19","17","1.8","","0","0","0","4","1","1","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","18","0","0","22","44","0","0","0","0","0","3","1","1","0","0","1","1","0","0","0","1","0","3","7","22","9","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Pinheiro, Liberto","1927045","6","-7","3","0","0","73.4","25","13","4","16","-36","12","5","3","7","2","42","9","0","100","2","22","2","7","31","0","0","0","0","0","0","0","-5.1","","0","0","1","6","1","1","7","31","0","0","1","2","0","6","73.4","66.6","0","0","3","0","2","5","0","0","5","0","0","5","0","0","3","0","3","6","0","0","0","0","0","0","2","0","2","2","3","9","0","0","0","0","0","0","1","5","2","1","9","3","0","2","0","1","0","2","0","1","0","0","1","3","17","7","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Laranjeiras, Aparício","1767241","3","-7","3","1","1","55.3","20","9","2","10","-35","10","0","0","10","1","10","0","0","0","0","0","0","16","28","0","0","0","0","0","0","0","-14.1","","0","0","1","10","0","0","16","28","0","0","6","0","0","10","65.5","60.4","1","0","0","0","1","2","0","0","3","0","1","4","0","0","0","0","0","0","0","0","6","1","7","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","5","13","2","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Craven, Kyle","1927158","4","-4","1","0","0","68.3","22","8","4","18","-18","7","4","2","3","1","43","0","0","0","0","0","0","2","22","0","0","0","0","0","0","0","-5.6","","1","1","0","2","0","0","2","22","0","0","0","0","0","2","68.3","68.3","1","0","0","0","3","4","0","0","2","0","0","2","1","1","4","1","5","12","0","0","0","0","0","0","1","0","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","1","0","1","0","0","0","3","7","8","5","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Lewandowski, Adam","1745425","0","-6","1","0","0","50.8","9","4","0","0","-44","10","6","3","4","1","40","38","2","95","4","11","0","2","11","0","0","0","0","0","0","0","8.8","","1","2","0","2","0","0","2","11","0","0","2","0","0","0","50.8","50.8","0","0","0","0","2","2","0","0","3","0","0","3","0","0","1","0","2","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","3","20","10","36","3","0","3","0","0","0","1","0","0","0","1","0","3","6","24","10","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","de Cavalcante, Ênio","1686168","3","1","2","0","0","0","7","2","1","14","-14","4","1","0","3","0","0","0","0","0","0","0","2","12","24","0","0","0","0","0","0","0","5","","0","0","0","3","0","0","12","24","1","0","8","1","1","4","87.5","71.4","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","6","2","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Ingremeau, Cyril","1950155","0","0","0","0","0","0","0","0","0","0","0","13","10","6","3","0","46","5","0","100","0","0","0","0","0","1","3","6","0","1","2","3","6.8","","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","2","6","0","1","2","2","5","6","0","3","0","3","0","0","0","0","0","0","0","3","5","6","6","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Domański, Wojciech","1767049","0","0","0","0","0","0","0","0","0","0","0","9","4","4","5","0","44","1","0","100","1","100","0","0","0","0","0","1","0","0","0","1","4","","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","4","1","2","0","1","0","0","0","0","0","0","0","2","4","0","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Makuch, Piotr","1903556","4","1","3","0","0","70.6","11","3","4","36","9","8","4","1","4","2","38","0","0","0","0","0","0","1","7","0","0","0","0","0","0","0","6.9","","1","1","0","2","1","1","1","7","0","0","1","0","0","0","70.6","59.3","1","0","0","0","3","4","0","0","2","0","0","2","3","0","0","0","1","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","2","0","0","0","2","0","2","7","0","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Genov, Ivan","1950535","1","-3","2","0","0","75.9","7","4","0","0","-57","5","2","0","3","1","20","20","0","100","2","10","1","7","17","0","0","0","0","0","0","0","6.2","","0","0","1","3","0","0","7","17","1","0","6","0","0","1","75.9","73.5","0","0","0","0","1","1","0","0","3","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","2","7","7","4","20","0","0","0","0","0","0","1","0","1","0","0","0","2","14","0","12","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Michta, Michał","1767845","0","0","0","0","0","0","0","0","0","0","0","7","1","1","6","2","43","0","0","0","0","0","0","6","18","6","23","54","4","15","18","17","1.6","","1","1","1","5","0","0","6","18","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","23","4","2","19","54","0","0","0","0","0","1","0","0","0","0","1","2","0","2","0","0","0","3","21","4","15","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072912","usa_18759","Sacramento Predators vs United States Naval Academy 3:0","2026-05-23 19:00","Sacramento Arena","United States Naval Academy","Berto, Italo","1864393","1","-3","3","1","1","104.8","4","3","0","0","-75","4","1","0","3","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","-2.5","","0","0","0","3","0","0","0","7","0","0","0","0","0","0","104.8","102.9","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","3","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Goros, Klaus-Michael","1928865","2","2","5","0","0","63.4","0","0","0","0","0","12","7","3","5","2","42","0","0","0","0","0","2","4","11","16","11","41","15","8","16","2","9.2","","1","1","0","3","1","1","4","11","2","0","3","0","0","1","63.4","49.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","11","1","0","13","41","0","0","0","0","0","3","1","0","0","1","1","2","1","0","0","0","1","3","1","1","38","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Gulczyński, Grzegorz","1976860","7","-1","10","1","0","57","18","6","5","28","-6","18","10","5","8","4","50","25","1","96","7","28","2","6","43","0","0","0","0","0","0","0","20.8","","1","1","1","5","2","2","6","43","2","0","4","0","0","2","57","49.4","1","0","0","1","2","4","0","0","1","0","1","2","3","0","3","0","3","9","0","0","0","0","0","0","0","0","2","0","1","3","0","0","0","0","0","0","7","9","6","2","24","5","2","1","0","2","0","4","2","1","0","0","1","3","18","15","24","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Rousey, John","1976854","6","2","5","0","0","52.9","8","4","2","25","-25","5","3","2","2","1","60","0","0","0","0","0","4","16","32","0","0","2","0","0","1","1","12","","0","0","0","1","1","1","16","32","1","0","11","3","0","5","52.9","48.8","0","0","0","0","1","1","1","1","1","0","0","3","0","0","0","0","0","0","1","1","1","0","1","4","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0","1","0","1","0","1","1","0","0","0","0","3","7","1","8","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Meira, Eustáquio","1976865","21","11","5","1","0","56","38","9","17","45","21","7","3","1","4","2","43","0","0","0","0","0","4","12","37","0","0","0","0","0","0","0","37.3","","0","0","2","4","0","0","12","37","1","0","9","3","0","3","56","47.7","5","0","0","0","5","10","0","0","4","1","1","6","10","2","3","0","6","21","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","1","0","1","0","2","0","15","25","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Aibéo, Olavo","2004448","3","-5","11","1","0","54.4","13","7","2","15","-38","23","10","3","13","6","39","25","0","100","5","20","1","17","43","0","0","0","0","0","0","0","4.7","","3","4","1","6","2","3","17","43","1","0","8","0","0","9","54.4","47.3","1","0","0","0","2","3","0","0","4","0","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","4","0","0","0","0","0","0","3","10","9","3","25","3","2","1","0","0","0","6","0","4","0","0","2","3","21","19","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Kruk, Eryk","1976919","16","14","6","0","1","60.8","25","2","9","36","28","2","0","0","2","2","100","0","0","0","0","0","6","17","32","0","0","0","0","0","0","0","42.4","","0","0","1","1","1","1","17","32","2","0","7","4","1","10","60.9","52.3","2","0","0","0","5","7","1","0","1","0","1","3","0","0","0","0","0","0","5","0","1","1","8","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","2","17","10","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Giron, Jérémy","1976893","0","0","0","0","0","0","0","0","0","0","0","26","11","6","15","7","50","20","0","100","8","40","0","0","0","2","2","7","1","4","1","1","18.8","","3","6","1","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","1","7","6","5","7","2","20","6","2","2","0","2","0","7","2","1","0","3","1","3","11","16","16","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Boeye, Alex","2003673","3","-3","2","2","0","0","8","4","3","38","-12","7","3","0","4","1","14","0","0","0","0","0","0","5","11","0","0","0","0","0","0","0","-1.6","","1","2","0","2","0","0","5","11","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","1","1","2","0","4","1","0","1","0","0","2","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","13","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Amaral, Cláudio","1976013","0","0","1","0","0","44.8","0","0","0","0","0","4","0","0","4","2","50","0","0","0","0","0","0","2","16","8","10","38","10","18","7","3","0.8","","1","1","0","2","1","1","2","16","0","0","0","0","0","2","44.8","44.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","10","3","2","15","38","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","1","30","0","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Knap, Maciej","1976416","0","-1","1","1","0","0","0","0","0","0","0","5","2","1","3","1","40","0","0","0","0","0","0","0","11","8","6","30","2","9","12","7","0.2","","0","1","1","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","6","3","1","12","30","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","25","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Żarek, Bartosz","2004278","1","-1","2","0","0","45.9","4","2","0","0","-50","1","0","0","1","0","0","0","0","0","0","0","1","4","9","0","0","0","0","0","0","0","0","","0","0","0","1","0","0","4","9","0","0","2","1","0","2","45.9","45.3","0","0","0","0","2","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","Madison","Lacroix, Nicolas","2004377","3","2","3","1","0","52.6","4","0","3","75","75","1","1","0","0","0","0","0","0","0","0","0","0","9","13","0","0","0","0","0","0","0","5","","0","0","0","0","0","0","9","13","0","0","5","0","0","4","52.6","50.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","7","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
"Usa","18759","1072913","usa_18759","Madison vs USA for Africa 0:3","2026-05-23 19:00","Wisconsin","USA for Africa","Borges, Camilo","2088138","0","0","7","0","0","47.9","1","0","0","0","0","8","5","0","3","3","38","0","0","0","0","0","0","0","15","13","7","33","11","11","6","5","1.2","","2","2","0","0","1","1","0","15","0","0","0","0","0","0","47.9","44.6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","0","0","13","33","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","1","0","3","1","1","32","0","0","foreign-0.2.14-duplicate-shortname-cyrillic-team-fix","0","0","0"
